
第0个数据集
@relation KC3-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
1,3,4,0,0,4,2,0.22,2,2,2,1,9,1,0,9,1,16.47,13,2782.69,0.07,48,0.08,154.59,214.05,0.5,1,2,9,0.18,18,30,9,13,11,0,9,N
6,6,7,0,1,4,4,0.19,2,2,4,1,21,1,0,21,0,46.32,15.11,10577.6,0.23,129,0.07,587.64,699.99,0.25,1,2,19,0.14,51,78,27,16,29,4.55,21,N
0,3,3,0,0,4,2,0.5,2,2,2,1,9,1,0,4,2,16.32,4.67,355.35,0.03,20,0.21,19.74,76.15,0.5,1,2,9,0.4,7,13,6,8,5,0,4,N
0,5,6,0,0,8,3,0.14,4,2,3,1,18,1,0,22,1,35.04,12.63,5590.85,0.15,87,0.08,310.6,442.61,0.33,2,4,17,0.13,32,55,19,15,23,0,22,N
1,3,5,0,1,4,2,0.22,2,2,2,1,12,1,0,9,3,29.06,11.2,3645.43,0.11,67,0.09,202.52,325.48,0.5,1,2,12,0.17,24,43,15,14,12,10,9,N
1,5,3,0,0,8,3,0.25,4,2,3,1,13,1,0,12,1,26.16,9.23,2229.05,0.08,52,0.11,123.84,241.48,0.33,2,4,12,0.21,20,32,13,12,14,0,12,N
3,5,4,0,0,8,3,0.23,4,2,3,1,17,1,0,13,2,23.77,15.54,5735.89,0.12,76,0.06,318.66,369.21,0.33,2,4,16,0.18,29,47,14,15,17,0,13,N
1,5,5,0,0,8,3,0.33,4,2,3,1,16,3,1,9,1,27.86,8.67,2092.83,0.08,52,0.12,116.27,241.48,1,2,4,15,0.27,16,36,12,13,11,0,9,N
5,18,15,0,0,26,10,0.19,12,2.17,10,1,65,5,0.44,52,0,80.76,27.14,59492.48,0.73,353,0.04,3305.14,2191.94,0.5,7,13,57,0.17,137,216,53,21,59,0,52,N
11,43,16,0,4,76,22,0.21,34,2.24,17,0.77,119,12,0.52,103,3,70.89,48.94,169799.06,1.16,557,0.02,9433.28,3469.45,0.55,21,38,99,0.18,208,349,51,24,119,3.74,103,N
0,3,8,0,0,4,2,0.17,2,2,2,1,16,1,0,12,0,33.66,13.22,5883.89,0.15,89,0.08,326.88,445,0.5,1,2,16,0.15,34,55,18,14,13,0,12,N
8,9,13,0,1,16,5,0.11,8,2,5,1,68,1,0,44,0,72.83,29.48,63297.51,0.72,348,0.03,3516.53,2147.13,0.2,4,8,65,0.09,134,214,50,22,54,2.22,44,N
0,3,3,0,0,4,2,0.5,2,2,2,1,9,1,0,4,0,19.46,3.5,238.4,0.02,19,0.29,13.24,68.11,0.5,1,2,9,0.4,5,14,5,7,5,0,4,N
5,13,4,0,3,22,7,0.23,10,2.2,4,0.57,30,7,1,31,0,26.27,19.43,9914.72,0.17,104,0.05,550.82,510.32,1,6,11,25,0.17,34,70,14,16,41,8.82,31,N
6,40,27,1,13,66,21,0.31,30,2.2,19,0.9,122,9,0.4,66,3,88.04,36.99,120439.45,1.09,487,0.03,6691.08,3256.33,0.43,18,33,103,0.24,180,307,73,30,88,17.5,67,N
2,3,2,0,0,4,2,0.22,2,2,2,1,7,1,0,9,0,15.92,8.64,1189.32,0.05,33,0.12,66.07,137.61,0.5,1,2,7,0.15,11,22,7,11,13,0,9,N
5,18,18,0,2,20,10,0.17,10,2,8,0.8,62,5,0.44,58,0,69.5,23.96,39892.13,0.56,269,0.04,2216.23,1665.06,0.5,5,10,54,0.15,92,177,48,25,66,3.33,58,N
6,9,10,0,2,14,5,0.21,6,2.33,5,1,34,4,0.75,24,1,47.78,23.7,26838.69,0.38,195,0.04,1491.04,1132.43,0.8,4,7,31,0.15,79,116,35,21,33,7.69,24,N
0,7,3,0,0,6,4,0.25,2,3,2,0.5,14,3,0.67,16,0,23.55,8.45,1681.86,0.07,44,0.12,93.44,199.04,0.75,2,3,12,0.24,13,31,10,13,17,0,16,N
16,32,32,1,12,36,19,0.16,18,2,16,0.84,141,4,0.17,121,0,167.64,36.55,223888.39,2.04,867,0.03,12438.24,6126.3,0.21,9,18,124,0.12,335,532,110,24,153,9.7,122,N
8,16,13,0,9,20,10,0.22,10,2,8,0.8,56,1,0,46,2,65.15,27.14,47999.33,0.59,297,0.04,2666.63,1768.4,0.1,5,10,48,0.15,114,183,42,20,65,16.36,46,N
1,7,9,0,0,12,4,0.33,6,2,4,1,24,1,0,12,3,44.33,7.33,2383.85,0.11,70,0.14,132.44,325.07,0.25,3,6,22,0.29,22,48,15,10,14,0,12,N
0,3,4,0,0,4,2,0.25,2,2,2,1,9,1,0,8,2,20.81,9,1685.67,0.06,42,0.11,93.65,187.3,0.5,1,2,9,0.22,15,27,10,12,9,0,8,N
14,11,15,0,0,8,7,0.12,4,2,5,0.71,44,4,0.5,58,2,104.52,18.11,34291.94,0.63,311,0.06,1905.11,1893.2,0.57,2,4,39,0.1,128,183,53,15,73,0,58,N
0,3,4,0,0,4,2,0.25,2,2,2,1,9,1,0,8,0,28.73,7.92,1800.5,0.08,51,0.13,100.03,227.43,0.5,1,2,9,0.2,19,32,12,10,10,0,8,N
0,3,1,0,0,4,2,0.22,2,2,1,0.5,6,1,0,9,1,14.87,8.57,1092.32,0.04,30,0.12,60.68,127.44,0.5,1,2,6,0.2,10,20,7,12,10,0,9,N
1,3,3,0,0,4,2,0.5,2,2,2,1,9,1,0,4,0,19.29,6.72,871.59,0.04,30,0.15,48.42,129.66,0.5,1,2,9,0.33,11,19,9,11,6,0,4,N
20,25,29,2,18,36,14,0.13,18,2,9,0.64,102,5,0.31,102,0,163.29,25.13,103097.32,1.37,590,0.04,5727.63,4102.97,0.36,9,18,90,0.1,233,357,102,22,144,16.39,104,N
1,8,5,0,0,8,5,0.21,4,2,4,0.8,22,1,0,24,1,43.9,12.52,6882.97,0.18,104,0.08,382.39,549.68,0.2,2,4,19,0.19,36,68,23,16,26,0,24,N
0,3,3,0,0,4,2,0.22,2,2,2,1,8,1,0,9,1,17.88,9.33,1557.81,0.06,38,0.11,86.54,166.91,0.5,1,2,8,0.2,14,24,9,12,10,0,9,N
13,7,21,0,5,12,4,0.11,6,2,4,1,55,1,0,37,1,89.21,24,51383.14,0.71,347,0.04,2854.62,2140.96,0.25,3,6,53,0.07,144,203,54,18,56,11.9,37,N
5,11,7,0,0,20,6,0.27,10,2,5,0.83,32,1,0,22,2,39.49,17,11411.18,0.22,127,0.06,633.95,671.25,0.17,5,10,28,0.21,44,83,22,17,28,0,22,N
3,11,3,0,0,20,6,0.25,10,2,2,0.33,26,1,0,24,1,31.92,18.79,11268.26,0.2,116,0.05,626.01,599.71,0.17,5,10,22,0.21,42,74,19,17,28,0,24,N
3,5,3,0,1,6,3,0.27,2,3,2,0.67,13,3,1,11,1,29.72,13.6,5496.65,0.13,85,0.07,305.37,404.17,1,2,3,12,0.19,34,51,15,12,16,8.33,11,N
3,11,6,0,0,18,6,0.43,8,2.25,5,0.83,28,1,0,14,3,37.16,16.43,10037.72,0.2,114,0.06,557.65,610.76,0.17,5,9,24,0.32,42,72,23,18,19,0,14,N
1,3,4,0,0,4,2,0.29,2,2,2,1,11,1,0,7,0,24.71,5.63,781.73,0.05,34,0.18,43.43,138.97,0.5,1,2,11,0.22,10,24,8,9,9,0,7,N
2,5,7,0,0,8,3,0.2,4,2,3,1,18,1,0,15,1,40.99,14,8034.06,0.19,111,0.07,446.34,573.86,0.33,2,4,17,0.17,44,67,22,14,18,0,15,N
1,6,5,0,1,4,4,0.27,2,2,2,0.5,16,1,0,15,0,37.99,9.39,3349.04,0.12,72,0.11,186.06,356.7,0.25,1,2,14,0.21,26,46,18,13,19,6.25,15,N
15,33,13,0,9,58,17,0.22,26,2.23,13,0.76,97,12,0.69,76,3,69.47,40.7,115062.64,0.94,473,0.02,6392.37,2827.25,0.71,16,29,82,0.17,175,298,43,20,102,10.59,76,N
6,27,7,0,0,44,14,0.37,18,2.44,14,1,86,9,0.62,38,2,41.06,42.15,72932.91,0.58,323,0.02,4051.83,1730.49,0.64,13,22,74,0.31,119,204,24,17,45,0,38,N
9,18,10,0,1,4,12,0.16,2,2,10,0.83,67,1,0,73,0,96.22,23.35,52445.24,0.75,373,0.04,2913.62,2246.34,0.08,1,2,57,0.14,143,230,49,16,85,1.35,73,N
0,3,7,0,0,4,2,0.17,2,2,2,1,14,1,0,12,1,41.57,8.24,2819.37,0.11,72,0.12,156.63,342.35,0.5,1,2,14,0.15,28,44,17,10,13,0,12,N
5,13,11,0,0,24,7,0.21,12,2,6,0.86,42,5,0.67,34,2,42.13,26.79,30243.28,0.38,200,0.04,1680.18,1128.77,0.71,6,12,37,0.18,74,126,29,21,40,0,34,N
0,3,1,0,0,4,2,0.33,2,2,2,1,7,1,0,6,2,13.38,7.33,719.39,0.03,24,0.14,39.97,98.1,0.5,1,2,7,0.29,8,16,6,11,7,0,6,N
2,3,5,0,0,4,2,0.2,2,2,2,1,12,1,0,10,1,31.89,8.53,2320.9,0.09,56,0.12,128.94,272.05,0.5,1,2,12,0.15,21,35,16,13,13,0,10,N
0,7,5,0,0,10,4,0.29,4,2.5,2,0.5,19,3,0.67,14,1,31.35,9.97,3114.36,0.1,65,0.1,173.02,312.48,0.75,3,5,17,0.27,23,42,15,13,15,0,14,N
1,20,11,0,2,26,11,0.28,10,2.6,8,0.73,52,1,0,39,3,60.86,22,29456.04,0.45,224,0.05,1636.45,1338.91,0.09,8,13,43,0.25,82,142,41,22,44,4.88,39,N
3,10,7,0,2,12,6,0.26,6,2,6,1,31,1,0,23,0,38.97,10.97,4689.17,0.14,88,0.09,260.51,427.5,0.17,3,6,27,0.21,27,61,16,13,29,8,23,N
2,7,7,0,0,12,4,0.18,6,2,4,1,23,3,0.67,22,1,28.83,15.47,6896.24,0.15,90,0.06,383.12,445.88,0.75,3,6,21,0.16,29,61,15,16,25,0,22,N
2,3,2,0,0,6,2,0.33,2,3,2,1,7,1,0,6,0,17.23,8.67,1294.27,0.05,34,0.12,71.9,149.34,0.5,2,3,7,0.22,13,21,9,12,9,0,6,N
5,11,8,0,1,18,6,0.3,8,2.25,6,1,41,5,0.8,20,2,46.13,20.69,19748.29,0.32,170,0.05,1097.13,954.5,0.83,5,9,37,0.21,60,110,29,20,28,4.76,20,N
一共有3个数据集
