@relation PC3-weka.filters.supervised.instance.SMOTE-C0-K10-P700.0-S9

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
7.733788,6.986674,3.207243,0.908418,6.45907,8.30849,3.487443,0.27,5.305154,2,3.208692,0.754698,13.109813,1,0,13.938182,2.594965,21.583366,7.294765,1257.451456,0.07198,43.411597,0.130497,88.814271,186.827207,0.304661,2.555495,4.204522,9.335383,0.170489,18.760316,26.729475,13.557827,11.419523,40.847537,3.285182,13.619177,Y
13.122808,6.945925,4,1.113285,9.042503,8.696461,3.853329,0.198139,4.585142,2,3.7333,1,12.040868,1,0,14,2,41.685693,7.763296,1929.27395,0.105094,61.768674,0.137001,107.521259,310.390579,0.269867,2.503779,4.358226,11.762124,0.097306,22.539959,32.479626,16.720128,10.98466,36.936889,41.566215,17.553739,Y
11.078592,5.492658,5.965615,1.770813,12.756572,9.83815,2.787078,0.2075,2.621899,2,3.095381,1,12.746067,1,0,12.105433,0.328013,35.633406,5.923159,1416.296249,0.08,49.653618,0.159748,98.802418,230.524216,0.336778,2.258626,3.229074,11.056045,0.087917,22.304573,26.285567,14.135873,9.856832,39.530498,50.093423,12.562137,Y
6.829816,6.378144,2.646698,0.526497,0.52804,10.46249,3.786353,0.27,5.155568,2,2.427198,0.705927,11.361995,1,0,13.695617,2.843009,29.138352,7.501419,1227.782121,0.068907,37.742613,0.130789,79.767653,165.313824,0.254075,2.408236,4.301578,10.528356,0.117884,18.141446,20.860021,12.623643,11.471124,25.349795,11.38147,14.954073,Y
49.046485,12.747383,5.515753,1.859899,32.00404,37.529804,11.123843,0.129427,2.079562,2.073636,2.012732,0.852226,40.006616,5.570009,0.21432,49.669365,1.367305,75.055041,13.833447,15437.697903,0.357283,182.929337,0.07,860.268741,1087.419098,0.602587,5.736663,16.866853,27.662932,0.044578,85.69838,95.042796,40.870183,13.837571,121.279416,32.2718,50.24398,Y
16.834239,15.520571,3.351349,1,12.857996,19.376937,11.985543,0.164787,13.899518,2.341886,3,0.363684,36.435378,3.532561,0.440289,60.74421,0.105312,117.774868,11.789122,16728.781543,0.455938,215.739857,0.071147,890.206083,1426.256033,0.421516,4.035321,11.596413,24.235316,0.10903,104.149585,124.983963,53.223493,14.889867,90.622232,16.741513,64.702001,Y
21.51029,23,1.513052,3.335135,19.580332,38.191762,12,0.228147,17.316154,2.334209,4.519153,0.30967,41.019419,8.379662,0.305547,32.456219,1.986509,65.986985,14.395166,16098.590158,0.303685,164.852608,0.060807,889.018945,982.79402,0.752826,11,19.760218,31.866325,0.156566,83.622291,89.155803,40.278947,18.190308,70.899661,28.742551,62.717735,Y
11.196173,21.684123,4.462275,3.163991,18.831229,36.001672,11.819952,0.183515,16,2.305484,8.730723,0.574397,41.075052,8.778078,0.704238,43.741353,1.390881,76.378733,14.140112,16139.030962,0.37,185.546724,0.07,869.693223,1117.270656,0.666905,10.629164,18.219638,32.129068,0.128815,82.542978,103.589924,49.598055,17,91.19299,25.911779,57.141455,Y
6.794831,20.548078,2.288188,1,4.396131,8.533195,5.571577,0.135466,2.117256,2.667298,2.134214,0.449604,25.132713,7.191315,0.997227,46.943545,2,72.122513,17.349158,15458.548441,0.313822,155.098733,0.060728,862.976188,1014.871252,0.925203,4.621459,9.519965,28.716808,0.12,76.46997,82.248366,51.462651,18.003343,69.386803,22.66344,53.298714,Y
11.521408,14.736912,1.302321,0.301383,12.123716,35.179158,2.806257,0.170183,6.260723,2.028597,2.57445,0.257475,27.969679,1.535543,0.463525,22.172111,2.075461,54.48271,15.519656,14878.116605,0.352901,172.529282,0.063607,863.48229,998.647951,0.866116,3.775523,16.242726,18.166035,0.083497,74.165898,87.353689,42.034835,17,93.978823,26.878699,55.285194,Y
16.080846,23,1.499192,3.00277,19.621212,38.875746,12,0.383939,16.446561,2.308083,3.580561,0.302327,41.739093,5.594983,0.361436,33.11005,1.34112,58.504104,14.446436,16310.684744,0.325281,174.835254,0.069715,906.59555,987.24988,0.708704,11,19.96036,31.846288,0.164657,80.296813,88.756981,47.670799,18.929015,95.118925,39.650295,36.971023,Y
23.07311,34.019409,9.711557,6.696019,27.919271,33.850179,23.108676,0.322025,12.237592,2.728966,19.236058,0.341647,72.245611,14.828533,0.72517,62.032761,1.783152,67.237976,35.71059,86982.04972,0.809281,383.859763,0.03,4450.087893,2483.653323,0.587409,16.826395,16.577469,46.227615,0.174988,163.160689,212.328107,56.937087,26.060499,141.719413,10.726889,105.198477,Y
30.281175,34.157088,7.615826,10.824832,30.856047,41.310562,11.568862,0.26893,13.319493,3.247219,7.016612,0.386507,56.594546,18.034075,0.549104,69.771776,0.620492,95.174685,32.21047,79891.074909,0.982941,409.110183,0.036472,4000.648682,2430.075825,0.393223,21.757731,37.465637,43,0.102952,183.204493,220.836925,69.489107,20.116226,134.412266,38.855837,79.888084,Y
30.28129,15.130851,6.080486,4.081828,47.683059,17.532911,16.686243,0.359014,10.201483,4.301314,6.526125,0.375894,35.325735,18.920107,0.39077,46.683645,1.934867,69.079277,36.847661,101348.132053,0.904825,439.786907,0.03,5079.103274,2517.193059,0.303247,18.659967,69.521787,23.723341,0.056734,201.066129,211.128815,51.001665,20.579119,136.768478,51.237721,54.962609,Y
21.548519,12.1687,5.806586,4.296774,53.451129,22.463411,15.627496,0.160002,8.69328,2.854161,3.250778,0.306035,41.211173,2.518748,0.619272,43.346529,1.897109,75.115478,36.84628,94282.402203,0.828666,446.871594,0.03,4916.262365,2648.444228,0.760075,6.335768,20.263168,25.910673,0.039024,218.980065,214.517237,54.734545,19.708222,132.928709,50.767026,48.93537,Y
34.394822,32.515424,7.487804,7.761051,50.147298,51.111265,15.146143,0.234677,7.30441,3.138628,6.124415,0.439983,35.528525,16.319827,0.142348,43.611548,1.85198,69.406909,36.83343,95676.163733,0.921208,444.138019,0.03,5176.964477,2602.361122,0.323289,5.338848,24.411321,26.633596,0.167963,182.471948,214.177389,55.127546,19.362131,138.259185,52.976815,48.647296,Y
19.04289,40.159737,7.881192,5.963202,27.215252,39.165247,11.502698,0.355992,12.837443,2.469354,6.716042,0.462755,58.222935,9.379857,0.648326,55.159758,1.484063,79.115843,35.437552,87971.030875,0.908351,393.222584,0.03,4875.343454,2690.845055,0.809591,15.521197,80.607313,39.952886,0.115606,189.761164,220.167596,60.470702,20.234396,115.841443,43.663439,62.523886,Y
19.973691,40.15132,8.224769,6.001397,38.153219,38.261529,24.726854,0.231267,12.078423,2.230276,11.57464,0.50035,71.202922,12.310792,0.363029,81.063181,1.384381,83.1689,29.483873,83855.297705,0.816537,375.271735,0.03,4621.142779,2514.283704,0.466928,11.341245,63.236964,47.76142,0.174397,146.541641,217.810369,59.348886,28.274291,128.300154,25.804584,66.590794,Y
13,6.043141,2.410605,4.110955,23.881225,9.099678,3.182126,0.253272,5.255921,2,3.396899,0.849096,10.630053,1,0,8.023568,2,25.579966,7.988576,1983.609399,0.073666,48.271912,0.11974,106.945614,227.113764,0.258159,2.900099,5.629695,9.080905,0.05644,22,27.46836,13.962679,10.987586,48.474214,64.966065,14.610948,Y
6.471959,4.850461,1.091494,5.71215,8.753594,6.41143,2.900644,0.204131,3.143026,2,2,0.841952,10,1,0,9.479391,1.840247,23.765628,9.23747,1853.725333,0.07,48,0.111833,100.384473,220.08,0.440427,1.249869,3.948613,9.539556,0.074905,22.114116,25.864796,13.808085,9.325667,28.390581,44.692313,12.230217,Y
13.347468,5,2.545805,5.992447,15.695914,8,3,0.202606,4,2,2.800273,0.940056,10.998113,1,0,8.431765,2,41.67617,9.013057,2117.723366,0.082737,51.581812,0.129017,115.500244,235.414153,0.33,2,4,10.920535,0.074449,25.327958,26.80472,16.709486,11,52.838118,26.225998,15.718498,Y
13,6.357757,3.280235,2.326817,36.844946,8.664103,3.539836,0.245832,4.006874,2,3.316573,0.754392,13.733169,1,0,12.407981,2,24.849115,8.026016,1887.14031,0.074271,48.11717,0.121899,110.831474,228.992941,0.307026,2.095777,4.668098,10.361329,0.076857,22,26.260055,13.2701,10.484931,55.742144,52.01215,14.237842,Y
8.29855,5,1,2.983738,1.004369,7.253063,3,0.25711,3.523546,2.02165,1.524744,0.476928,9.92937,1,0,9.811468,2,22.477048,9.722949,2070.974543,0.07,47.234179,0.105277,128.320859,215.666426,0.33,2,3.791696,8.919842,0.053161,21.872375,26,11.048117,12.53831,52.041296,11.923173,11.211846,Y
11.414686,5,4.73091,5.22975,27.509109,8,3,0.227981,4,2,2.11863,0.788044,14.286275,1,0,7.810059,1.375624,31.680629,7.202827,2018.762283,0.091724,61.209571,0.12169,113.334812,326.002109,0.33,2,4,11.985572,0.050294,27.425508,26.207535,21.731984,10.231109,58.40281,83.507497,14.435288,Y
6.547147,5.488927,1,5.697867,13.358432,8,3.292986,0.295535,3.017003,3.258042,1.396725,0.665535,10.621967,1,0,7.255302,2,22.397732,10.94872,2232.304027,0.072205,49.095124,0.109047,132.258982,234.467265,0.265027,2.230896,4,9,0.262936,22,29.857995,13,11.786347,65.275305,38.798353,10.045186,Y
34.531213,23.319143,6.880284,8.195052,22.574866,12.953155,9.022598,0.191339,12.319488,2.14652,4.466487,0.876565,17.081106,3.060514,0.32184,43.521783,2.972507,40.801943,24.443652,28372.032236,0.446686,227.500267,0.040639,1568.035558,1214.125836,0.292075,7.386918,12.059919,20.12177,0.109306,103.750289,99.61831,36.054587,21.196285,111.033811,29.305372,53.443088,Y
28.220068,13.208125,7.635362,6.176798,13.860223,38.318087,5.11835,0.161953,10.824238,2.129822,7.029238,0.712355,16.652523,4.38166,0.270606,40.317004,2.416045,38.043787,25.323957,28680.619219,0.464289,211.318363,0.041444,1568.572487,1178.720351,0.296933,11.135702,13.799863,28.861055,0.105308,107.433797,104.410326,39.990775,21.58245,63.931477,34.661502,52.384605,Y
30.877815,24.186396,7.131269,10.733617,26.609527,43.801523,11.149559,0.217999,20,2.019134,7.643657,0.564139,49.683923,6.977328,0.439909,45.016313,3,71.657739,20.339267,29223.749049,0.444253,231.549453,0.05,1613.769711,1427.32575,0.605858,10.14429,20.454519,39.570177,0.106542,99.398885,124.14619,46.375301,19.252602,112.101248,44.442,54.564542,Y
15.929151,23.589743,3.62133,11.809906,14.775234,35.89618,11.025987,0.211876,19.856238,2.163893,7.036454,0.444265,42.910479,1.301816,0.015367,45.873408,0.32416,69.223812,20.775611,27883.004373,0.471185,225.183757,0.05,1611.727207,1405.921895,0.215079,10.031018,19.338463,30.821343,0.112455,103.765755,122.760141,50.02865,20.708175,80.847113,44.23055,52.720808,Y
33.853733,24.901238,7.917262,8.047131,26.609232,40.518918,12.556171,0.219176,20,2.190602,6.325445,0.510184,49.340033,6.057951,0.534365,45.392999,3,73.574696,21.21707,28572.515997,0.463233,232.650504,0.05,1590.177415,1426.932865,0.484963,11.966509,21.930282,39.877302,0.108173,106.877483,126.624251,39.186244,17.133118,116.750206,44.224826,55.121655,Y
26.753142,21.107341,4.110192,6.220572,23.904892,37.581157,12.466598,0.224886,16.308633,2.155316,4.900878,0.52978,43.006926,4.338161,0.303118,47.417147,2.082473,75.336004,20.723829,28305.272969,0.492508,217.083066,0.05,1563.516458,1477.948907,0.219841,9.899511,19.836551,37.313642,0.120532,107.73195,127.53683,57.347611,19.278417,94.040608,33.81633,54.992407,Y
27.585583,17.083616,1.056757,10.059532,23.332059,32.34481,4.283362,0.194585,19.510496,2.198428,2.252662,0.582524,45.978931,5.081105,0.194032,37.478958,2.044023,55.109289,26.239336,30114.0852,0.270535,205.205854,0.031411,1690.702771,1191.111534,0.447331,11.689534,14.866488,28.864471,0.107154,88.940931,102.299977,57.503735,18.83256,76.935666,16.455638,46.607036,Y
25.40882,15.414622,3.714416,5.140344,11.803123,46.78831,7.677271,0.247068,23.487998,2.392783,7,0.937069,44.454261,5.621147,0.085268,54.834225,1,93.842923,21.499443,44677.554907,0.60146,280.813083,0.049749,2414.410382,1743.509066,0.228262,15.946585,15.332488,40.389007,0.111469,140.282124,153.317272,54.096363,21.499279,80.247613,29.607137,50.593372,Y
17.709859,31.384818,5.431581,5.631738,19.518349,54.53307,16.98948,0.268607,25.116682,2.247335,8.423962,0.522732,68.146954,8.115975,0.47312,78.556413,1.327363,123.627138,19.580884,47012.815275,0.81818,374.872462,0.05,2684.129987,2270.656385,0.519289,15.614171,27.772785,48.045847,0.176456,166.746105,174.20568,85.590826,20.791151,107.542046,17.578206,70.43981,Y
5.04024,24.038298,2.719773,5.57531,23.789775,44.772495,11.452707,0.251323,24.10923,2.248086,7,0.867108,55.80721,1.026673,0.347685,46.243732,1,94.396082,23.113935,46162.701274,0.608519,289.394944,0.04314,2440.407069,1853.994034,0.234642,11.887629,19.150376,40.274987,0.105938,125.936824,160.149703,53.53376,21.948457,89.456097,38.952437,61.767554,Y
5.534211,32.057145,3.441202,5.324638,33.813693,57.469964,16.820621,0.187127,25.479358,2.244466,7.217164,0.521054,68.784531,8.310587,0.485689,70.604535,1.208504,103.200038,20.676801,45291.291852,0.835103,352.136567,0.05,2423.041762,2039.036706,0.527561,15.694847,27.245956,48.652552,0.122535,173.606175,175.984437,83.817886,19.441631,120.847541,20.146957,84.968926,Y
5.153548,32.097259,6.23477,5.281195,13.303472,56.236995,13.338672,0.202083,13.205916,2.32685,7,0.913763,38.869512,6.063486,0.119817,46.210186,1,63.608042,24.705372,43302.111495,0.552856,304.614826,0.042923,2429.829109,1925.405978,0.235555,8.71794,23.268818,32.72052,0.17983,128.570941,150.126177,62.402443,19.581757,85.719837,25.15973,39.659124,Y
25.378382,16.943508,3.869974,3.823568,4.82535,46.081523,5.898752,0.074349,22.614792,2.185086,6.747423,0.725193,66.263883,2.233586,0.321956,50.012054,1,51.487149,21.942097,43777.269676,0.506999,268.880399,0.048567,2386.592958,1775.85447,0.434189,7.022526,13.48805,45.092609,0.059037,122.71573,145.136492,51.978021,20.82073,72.052379,9.577167,60.187092,Y
10.833503,27.133102,7.773278,5.187933,12.553568,56.223003,13.918861,0.20718,21.622851,2.278047,7,0.732947,50.621591,1.171136,0.424535,38.79439,1,69.768385,27.337907,46157.685515,0.644227,290.732217,0.043404,2564.317826,1762.327935,0.211108,13.798771,16.646513,48.530516,0.187163,146.930018,161.830746,60.616981,20.186621,91.13389,38.499152,62.665568,Y
33.697651,25.876495,4.417655,11.411,11.265638,35.357521,12.4532,0.217153,14.574882,3.055774,5.357665,0.624152,47.459881,8.843387,0.311261,58.763467,0.387088,102.775092,32.723021,65388.734451,0.799502,267.983298,0.039133,3616.46263,2120.491969,0.495201,10.017402,17.15138,32.273621,0.197332,139.815616,231.474836,82.354821,21.990069,159.636982,11.795046,46.906308,Y
50.930532,25.224833,5,13.995143,22.399926,52.572754,19.34104,0.155655,25.69867,2.134805,9.06014,0.614393,57.242011,4.503983,0.296624,76.941792,0.385826,134.745637,19.821702,63515.142602,0.971218,428.746447,0.046711,3215.357114,2905.401064,0.335008,17.113014,28.991593,45.321795,0.123813,202.912687,239.087274,86.897013,19.002393,162.024902,27.971126,100.0598,Y
35.61437,10.112756,5.949836,7.53194,20.253803,17.950429,7.91216,0.118388,13.434267,2.064422,4.651606,0.705275,45.687045,3.290287,0.197612,29.960122,2.704036,98.670798,26.363026,66945.154773,0.639883,320.966074,0.023776,3709.599336,2718.634668,0.352277,2.971273,17.718329,28.650216,0.060044,147.702732,198.728513,45.438168,17.268184,64.181467,32.554016,54.611859,Y
25.152889,25.468689,3.068219,2.211143,21.72732,44.05578,11.679454,0.456636,20.706782,2.065701,7.747353,0.249007,74.100854,2.243393,0.103889,49.442499,0.509642,102.610699,22.677231,62631.61134,0.952962,433.65103,0.04,3516.035801,2810.961957,0.310724,11.418204,21.316866,56.768715,0.25733,188.754609,241.481904,81.885691,15.36787,122.634473,17.793436,31.386366,Y
25.986521,32.492924,5,12.441817,23.433096,63.664658,13.617132,0.168142,27.915452,2.154536,8.350307,0.647975,77.77766,5.882805,0.273959,87.392982,0.20925,143.739224,20.329206,58297.357786,0.984243,425.155849,0.044822,3708.76436,2966.148808,0.32472,14.855332,20.875775,51.086286,0.093575,193.906694,234.574056,87.601642,20.754085,165.505858,27.493402,106.969979,Y
45.0247,26.441545,4.370312,6.770651,3.967699,40.904361,13.592112,0.297013,20.502203,2.082065,5.949667,0.598383,71.384487,2.256947,0.207851,34.23281,0.463764,129.917162,24.018174,66891.753518,0.971705,432.262014,0.04,3526.073808,2572.238363,0.2865,11.479019,20.609931,50.535234,0.202705,192.122585,240.823181,62.974152,17.991397,136.149987,22.25734,52.618396,Y
38.189234,14.495715,9.790741,4.803298,33.889661,4.02079,8.801487,0.058782,5.974099,2.039261,4.455103,0.564234,35.357704,2.842897,0.123556,54.113362,0,113.630259,22.968326,58977.170777,0.984803,389.020997,0.04,3566.181503,2622.535215,0.40579,4.082699,8.134881,33.417112,0.028327,185.77532,232.9631,78.667295,18.60461,108.997093,40.169961,71.094732,Y
21.115059,16.274699,7.353949,1.748966,9.485713,17.830145,11.169328,0.17,9.937569,2.319962,8.489227,0.699241,27.96264,3.510461,0.242318,57.238602,1,61.208857,19.723531,24692.569297,0.427649,176.896825,0.04672,1376.907468,1291.347966,0.307241,11.939592,4.505737,26.505646,0.117472,80.64918,100.719754,48.850397,22.694264,88.785813,15.57,64.449709,Y
21.363211,11,5,0.350405,4.339758,13.851477,6.558614,0.184633,4.919577,2.353885,5.876896,0.956867,26.164753,2.121702,0.040867,30.960493,1.540265,34.449147,24.528267,25017.379215,0.334394,171.912068,0.038404,1389.793473,990.932339,0.344564,3.166866,6.321447,19.342763,0.133745,77.977353,92.763819,33.268678,21.689595,69.161036,15.902786,27.944538,Y
25.277402,17.205396,5.718907,4.213579,19.723779,17.616634,10.902569,0.208054,17.640052,2,5,0.600301,38.604648,3.930661,0.042787,45.191944,1.187568,48.481276,22.564456,27719.593465,0.404798,209.486051,0.044357,1414.413137,1200.695963,0.400293,5.897627,8.166678,27.246802,0.1,77.416721,108.238654,36.855237,21.188578,78.291317,17.178923,48.409383,Y
16.405377,12.742761,4.583796,1,4.361975,9.178529,7.183313,0.186145,4,2.019223,3.111701,0.515558,22.03386,4.741328,0.620193,34.650649,1,48.795178,23.919527,24838.252195,0.399233,186.946939,0.047339,1374.939697,1060.456988,0.315786,3.289187,6.576193,17.915252,0.142252,96.78627,117.849806,36.111462,16.127154,61.828205,14.892413,41.33161,Y
20.097071,11,1.195798,4.663037,7.483414,15.450431,6.753201,0.182909,7.767523,2,4.363799,0.528112,23.121811,1,0,32.331028,0.674877,40.302704,25.105077,23556.641332,0.26322,154.989063,0.036734,1365.653769,1012.713672,0.168868,2.499284,6.687983,18,0.094462,69.939561,94.225919,34.316102,21.00903,69.921898,32.353536,41.472915,Y
10.75042,23.998278,2.216952,15.91696,3.387708,83.302273,28.525324,0.544483,35.586115,2,2.934822,0.286091,106.620722,1,0,15.107909,1,102.592427,23.551128,24611.354234,0.401827,207.629608,0.081464,1358.712216,1307.666288,0.100491,26.679437,19.539519,76.222027,0.781559,122.76663,103.411447,46.805677,14.124327,57.803738,43.573689,34.815732,Y
18.382196,11,1.991196,4.482906,10.356066,12.299953,7.514944,0.172327,4.862151,2,4.390711,0.509803,23.110915,1,0,32.186248,0.994024,30.524279,26.241851,24726.970189,0.265764,162.578347,0.03078,1348.966002,926.562196,0.134536,4.654434,8.900119,18,0.094449,76.312512,89.756873,22.540546,21.734601,74.214633,30.884764,36.535304,Y
32.244961,31.7502,3.562873,0.699591,24.932605,67.941519,25.739446,0.201779,44.137677,2.53323,4.867664,0.181547,93.921224,7.677607,0.434414,95.151142,0.9041,110.310208,28.032009,90620.152192,1.061931,463.701538,0.038897,5047.178916,3155.64689,0.543907,17.825364,40.075751,85.930608,0.167697,199.071918,275.087847,84.435258,24.603983,150.217245,18.579198,115.9389,Y
44.974767,49.457984,2.323905,1.012359,0.704386,84.913619,25.454373,0.458345,39.012542,2.094526,1.213574,0.106727,120.66623,1.07017,0.030122,105.528982,0.841424,127.429542,24.307983,91751.225152,1.14951,599.235102,0.04,5036.011039,3929.569646,0.087101,28.538242,54.741947,89.490954,0.243702,222.718953,338.64227,89.462488,16.443574,69.14231,5.470273,78.065283,Y
51.257091,47.016264,2.633048,5.348119,25.377575,82.307228,33.731704,0.133948,40.874409,2.317689,7.112447,0.558266,70.584616,3.199922,0.182252,96.585,0,131.932271,23.543719,80978.786252,1.05373,448.799955,0.04,4553.374864,3243.214589,0.294248,31.360121,26.442582,55.161783,0.077429,208.308182,267.954588,90.782186,19.776534,175.487427,30.121174,99.814518,Y
40.684946,56.488591,5.815103,7.83306,45.306959,59.040411,31.637676,0.369197,14.235786,2.658941,5.209967,0.293324,72.855964,17.618972,0.116218,101.553999,0.082366,109.06411,32.23003,88942.970759,0.935451,410.855896,0.033129,4928.571306,2752.653735,0.790402,28.119785,64.875559,89.105958,0.177588,181.297703,247.848491,60.787363,21.291183,128.277948,37.243235,111.591023,Y
46.088488,61.62185,4.969091,8.399983,27.961716,38.240352,17.617819,0.266318,26.019696,2.29581,6.67788,0.33297,80.407951,3.5204,0.233116,100.969888,0,128.261814,22.683839,68004.477292,1.116367,496.210881,0.04,3812.670626,3093.60514,0.34747,21.024386,40.277771,82.917923,0.085127,220.459398,273.462136,90.861256,20.078911,165.352059,27.152932,98.22654,Y
19.417131,66.892668,2.662352,2.655734,9.5866,97.110763,18.94643,0.313498,41.7152,2.172221,1.618248,0.077494,111.845854,1.234643,0.022904,100.965261,0.766638,161.758014,25.800116,90977.097355,1.167384,526.993138,0.04,5234.625284,3931.549923,0.077406,21.456787,54.886147,87.678019,0.260832,231.423147,343.700405,88.005629,16.469226,154.891701,17.502988,77.589278,Y
30.758183,51.96327,4.824684,4,17.836919,96.937416,22.107728,0.278739,16.913075,2.559965,10.704521,0.492563,73.53794,6.760838,0.192658,98.950844,0.529295,83.893376,30.386269,91197.14204,0.999532,447.403873,0.034486,5057.44509,2798.028573,0.102402,13.741091,19.26317,89.886464,0.152366,212.361816,253.327296,85.088821,28.581158,143.820463,13.796614,93.12151,Y
13.252076,4.354625,3.636687,0.50143,18.68843,5.583319,2.895621,0.11617,2,2.155985,2,0.971658,10.009338,1.823887,0.570931,24.393379,0.245279,148.172283,10.154859,14985.93695,0.2891,241.130028,0.072277,830.194799,1239.475356,0.664503,1.893276,2.677617,12.041104,0.041794,79.856527,127.346507,63.384895,14.56859,86.306219,36.815693,30.714988,Y
31.58796,7.462616,7.144468,4.252274,9.424604,13.409437,5.058019,0.161969,4.604592,2.638881,6.986432,0.692357,24.481918,5.358949,0.917283,49.366793,0.804451,172.314398,13.60863,16051.43996,0.475531,231.740796,0.101192,866.317616,1516.004858,0.971379,8.694839,9.688025,29.383346,0.046188,114.850908,121.950884,55.126163,15.949264,94.641698,34.179992,52.577219,Y
38.903787,4.286234,5.69657,0.34491,12.554376,5.315291,2.64479,0.103947,2,2.385252,2,0.698859,13.481781,2.594522,0.436786,38.218584,0.819932,155.120244,10.058661,15178.733759,0.415003,173.622465,0.107856,830.303051,1316.058133,0.674516,1.114761,2.627418,11.139624,0.043093,106.938956,102.744043,68.390341,12.436365,48.604748,35.733761,15.967434,Y
28.915006,15.339853,6.539265,1.349575,21.661234,36.883802,4.866261,0.079098,3.222029,2.506275,2.141005,0.37646,28.973605,4.285151,0.913325,59.799346,1.187308,145.914008,11.269082,15517.311179,0.42545,200.035469,0.103541,864.219894,1512.750566,0.945309,8.896723,7.710986,26.173479,0.02175,94.119292,123.328684,59.092942,13.493904,124.627142,29.582768,54.096493,Y
34.160918,6.720278,7.080772,2,18.822819,9.116018,3.584726,0.063168,2.362706,2.78697,2.127415,0.755953,17.192862,1.603783,0.560142,33.750805,0.662222,65.844554,18.129955,15566.541472,0.373183,164.976035,0.089338,856.100675,1576.084924,0.953071,2.81595,3.134793,15.345499,0.026578,109.600249,104.041057,43.039253,13.115996,122.743192,33.01332,41.51245,Y
31.629787,4.341481,7.567766,0.780111,17.692725,4.258628,2.959955,0.111904,2,2.421668,2,0.764387,9.786784,2.807189,0.489395,48.263887,1.602864,63.021436,14.299122,15264.643459,0.401696,247.022718,0.077802,830.396257,1443.122587,0.75136,1.976245,2.89104,14.800886,0.023742,79.875776,90.172127,63.646084,16.98163,48.972928,38.532835,34.213499,Y
11.813308,6.633035,6.549147,1.312031,21.964965,28.353692,3.87954,0.072404,13.10031,2.829756,2.339308,0.502666,22.92655,7.319922,0.927703,61.50168,1.855723,103.190739,9.906429,15407.321635,0.513635,189.760419,0.100303,868.707929,1312.635364,0.998296,8.151115,4.682042,21.597965,0.049859,88.601939,105.922907,64.897969,14.229029,111.253969,30.012705,53.683691,Y
9.275345,4.300941,0.77756,1.099824,4.886422,5.708589,2.231554,0.123003,2,2.877058,1,0.387275,7.999681,1,0,12.027525,1.670431,38.382297,15.69406,11849.39944,0.229647,100.867847,0.056507,661.54927,569.967003,0.479388,1.670018,2.861579,7.432739,0.088345,61.565653,69.103014,19.581547,9.908691,41.967764,33.648098,18.095031,Y
7.288367,7.252677,0.398289,2.693928,2.923238,20.96733,5.924291,0.241527,4.454581,2.991057,1.075574,0.450219,12.703292,1,0,24.900157,3.537775,25.587871,25.152549,11877.82623,0.168452,111.68519,0.046853,663.147352,640.720639,0.253713,3.060085,11.183964,9.46293,0.158935,52.634958,66.504996,13.033189,17.15992,40.607846,17.107417,27.920906,Y
9.873768,3.63098,0.195274,1.125674,6.731802,4.28118,2.389222,0.162989,2,2.643802,1,0.4664,7.824742,1,0,15.632412,1.059851,51.390305,24.735555,11950.365527,0.188014,108.892372,0.059977,643.619248,753.331997,0.343573,1.068645,2.25,7.609923,0.064728,68.312942,68.417111,20.602177,9.212538,40.897346,26.0583,19.789619,Y
5.761391,6.824083,0.457061,0.459473,0,22.451412,4.658491,0.349576,8.557286,2.726713,1,0.323611,15.87938,1,0,19.656284,2.943903,24.193951,19.320704,11386.741422,0.180081,126.532698,0.05404,633.3166,515.94763,0.136533,7.905491,7.546212,11.337181,0.255976,48.850641,60.255892,15.071507,13.109394,26.156659,3.453192,19.803754,Y
